Test Size,Method,M,C,theta,SP,SE,Gmean,F1 Score,Accuracy,Precision,AUC,Ma tran nham lan,List of err_w,List of alpha
0.2,ImADA2_SVM,15,10,1.5,0.782608696,0.125,0.312771621,0.142857143,0.612903226,0.166666667,0.453804348,"[[36 10]
 [14  2]]","[0.3495028218220909, 0.5569992507972151, 0.48951127410769824, 0.5017777818941336, 0.49969434399338397, 0.5000524235083131, 0.4999910049954871, 0.5000015432825237, 0.4999997352141012, 0.5000000454300639, 0.49999999220543273, 0.5000000013373366, 0.4999999997705493, 0.5000000000393672, 0.49999999999324574]","[0.3106126622455212, -0.11449621680608138, 0.020980529664213442, -0.0035555787715667135, 0.0006113120893816139, -0.0001048470170104505, 1.799000902771794e-05, -3.086565047312641e-06, 5.295717976320784e-07, -9.086012785036678e-08, 1.5589134517830546e-08, -2.6746731567813143e-09, 4.5890136114481114e-10, -7.87343523773561e-11, 1.3508527629641649e-11]"
0.2,ImADA_12_SVM,15,10,1.5,0,1,0,0.41025641,0.258064516,0.258064516,0.5,"[[ 0 46]
 [ 0 16]]","[0.8698589108616679, 0.7904441336030315, 0.5261921919936535, 0.4964006221124607, 0.5004781574262196, 0.4999361901567455, 0.5000085102330216, 0.4999988649099738, 0.5000001513960293, 0.49999997980707245, 0.5000000026932955, 0.49999999964077313, 0.5000000000479131, 0.49999999999360945, 0.5000000000008522]","[-0.9498559320339027, -0.6638023063652866, -0.052432379445028716, 0.0071988801304557395, -0.0009563151439681122, 0.00012761968720180508, -1.702046604488901e-05, 2.270180052429359e-06, -3.027920585160392e-07, 4.038585513889157e-08, -5.386590924566186e-09, 7.184537404281934e-10, -9.582623584444395e-11, 1.278110950392637e-11, -1.7044143874074453e-12]"
0.2,ImADA1_WSVM,15,10,1.5,0,1,0,0.41025641,0.258064516,0.258064516,0.5,"[[ 0 46]
 [ 0 16]]","[0.6392492700792801, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983]","[-0.2860536256686172, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16]"
0.2,ImADA2_WSVM,15,10,1.5,0.782608696,0.1875,0.383065439,0.206896552,0.629032258,0.230769231,0.485054348,"[[36 10]
 [13  3]]","[0.3495028218220909, 0.5569992507972151, 0.4597518551168151, 0.5233634014010885, 0.4817722888487887, 0.5133942647901447, 0.48881593454347316, 0.5084289141759193, 0.49962487874516437, 0.49890708733377964, 0.5011663098103348, 0.4990436054374402, 0.4941105862407082, 0.5058373566634584, 0.501414452535536]","[0.3106126622455212, -0.11449621680608138, 0.08067083151871085, -0.04676085509825552, 0.036471584917961083, -0.02679494038319325, 0.02237186254012523, -0.016859425545907598, 0.0007502426504327525, 0.0021858288136197375, -0.0023326238513668063, 0.0019127914579382226, 0.011779372298497667, -0.01167524378728134, -0.002828912617404703]"
0.2,ImADA_12_WSVM,15,10,1.5,0,1,0,0.41025641,0.258064516,0.258064516,0.5,"[[ 0 46]
 [ 0 16]]","[0.8698589108616679, 0.2865684178454913, 0.5125735491225524, 0.5095294269123913, 0.4872729026534285, 0.5080285550570944, 0.4938709657044499, 0.501382029198921, 0.4996777122596192, 0.5001467273102891, 0.4999102393507512, 0.5000727393180321, 0.4999434988057158, 0.500048408155933, 0.4999618438569534]","[-0.9498559320339027, 0.4560546142336214, -0.02515240106902395, -0.01906116197329426, 0.025459694224811657, -0.01605849033348267, 0.012258682613257998, -0.002764065437027125, 0.0006445755700304873, -0.00029345462900183647, 0.00017952130042619377, -0.00014547863709046783, 0.00011300238904933314, -9.681631216847068e-05, 7.631228624135314e-05]"
0.2,WSVM,15,10,2,0.847826087,0.125,0.325543025,0.16,0.661290323,0.222222222,0.486413043,"[[39  7]
 [14  2]]",None,None
0.2,ADA_WSVM,15,10,2,0.869565217,0.0625,0.233126202,0.086956522,0.661290323,0.142857143,0.466032609,"[[40  6]
 [15  1]]","[0.2295081967213116, 0.41109422492401193, 0.5000000000000001, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.5, 0.5000000000000001, 0.4999999999999999, 0.5, 0.5000000000000001, 0.4999999999999999, 0.5, 0.5000000000000001, 0.4999999999999999]","[0.6055451360473997, 0.17972187525343317, -2.2204460492503136e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16]"
0.2,ImADA1_SVM,15,10,2,0.673913043,0.375,0.502710047,0.324324324,0.596774194,0.285714286,0.524456522,"[[31 15]
 [10  6]]","[0.37354156065724886, 0.6282747033870274, 0.4181194679320142, 0.5496933939650903, 0.4838104264769717, 0.4866244228938995, 0.5196217384269274, 0.4917593854792236, 0.49586258427923685, 0.5113047791338632, 0.4942638215637228, 0.4875241975259403, 0.5184980522629838, 0.48004946839047036, 0.5164208944320261]","[0.2585265811995366, -0.26241118254070694, 0.1652489775802214, -0.09971597988476423, 0.03239046970086449, 0.026757538211790527, -0.03926364113460694, 0.01648272155522617, 0.008275020316343189, -0.022613412059191342, 0.011472860223614505, 0.02495678502821388, -0.03701299740201687, 0.03992225889576346, -0.03285360404395533]"
0.2,ImADA2_SVM,15,10,2,0.782608696,0.125,0.312771621,0.142857143,0.612903226,0.166666667,0.453804348,"[[36 10]
 [14  2]]","[0.3495028218220909, 0.5569992507972151, 0.48951127410769824, 0.5017777818941336, 0.49969434399338397, 0.5000524235083131, 0.4999910049954871, 0.5000015432825237, 0.4999997352141012, 0.5000000454300639, 0.49999999220543273, 0.5000000013373366, 0.4999999997705493, 0.5000000000393672, 0.49999999999324574]","[0.3106126622455212, -0.11449621680608138, 0.020980529664213442, -0.0035555787715667135, 0.0006113120893816139, -0.0001048470170104505, 1.799000902771794e-05, -3.086565047312641e-06, 5.295717976320784e-07, -9.086012785036678e-08, 1.5589134517830546e-08, -2.6746731567813143e-09, 4.5890136114481114e-10, -7.87343523773561e-11, 1.3508527629641649e-11]"
0.2,ImADA_12_SVM,15,10,2,0.304347826,0.75,0.477766543,0.4,0.419354839,0.272727273,0.527173913,"[[14 32]
 [ 4 12]]","[0.5800803804770229, 0.46822938701782696, 0.501821012470463, 0.4997592302089893, 0.5000317608512652, 0.49999580903405644, 0.5000005529918513, 0.4999999270331449, 0.5000000096279148, 0.4999999987296043, 0.5000000001676279, 0.49999999997788147, 0.5000000000029186, 0.4999999999996151, 0.5000000000000504]","[-0.16155168504707212, 0.06362694935764644, -0.0036420410440799822, 0.0004815396192412244, -6.352170261584587e-05, 8.381931887416524e-06, -1.1059837026314366e-06, 1.4593371024682958e-07, -1.925582957970652e-08, 2.5407913486322696e-09, -3.352558232152944e-10, 4.423705845883737e-11, -5.837108574303295e-12, 7.698286452744909e-13, -1.0080825063597437e-13]"
0.2,ImADA1_WSVM,15,10,2,0.608695652,0.375,0.477766543,0.3,0.548387097,0.25,0.491847826,"[[28 18]
 [10  6]]","[0.37354156065724886, 0.6282747033870274, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.2585265811995366, -0.26241118254070694, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA2_WSVM,15,10,2,0.782608696,0.1875,0.383065439,0.206896552,0.629032258,0.230769231,0.485054348,"[[36 10]
 [13  3]]","[0.3495028218220909, 0.5569992507972151, 0.4597518551168151, 0.5233634014010885, 0.4817722888487887, 0.5133942647901447, 0.48881593454347316, 0.5084289141759193, 0.49962487874516437, 0.49890708733377964, 0.5011663098103348, 0.4990436054374402, 0.4941105862407082, 0.5058373566634584, 0.501414452535536]","[0.3106126622455212, -0.11449621680608138, 0.08067083151871085, -0.04676085509825552, 0.036471584917961083, -0.02679494038319325, 0.02237186254012523, -0.016859425545907598, 0.0007502426504327525, 0.0021858288136197375, -0.0023326238513668063, 0.0019127914579382226, 0.011779372298497667, -0.01167524378728134, -0.002828912617404703]"
0.2,ImADA_12_WSVM,15,10,2,0,1,0,0.41025641,0.258064516,0.258064516,0.5,"[[ 0 46]
 [ 0 16]]","[0.5800803804770229, 0.7765577168059626, 0.276946882859494, 0.5643327790710269, 0.4595490496657713, 0.5220308370738591, 0.4826376908845027, 0.5127944034796817, 0.4893162789592249, 0.5080463301176529, 0.5032831004406393, 0.49536172913730037, 0.49763325795453284, 0.5030906720632357, 0.5037905541717218]","[-0.16155168504707212, -0.6228589146499308, 0.47982847899085485, -0.12938270706932947, 0.08107910121926482, -0.04409022164416046, 0.03473858530854942, -0.025594394227679382, 0.021370694866448266, -0.016094049643197713, -0.006566295250957041, 0.009276807834346475, 0.004733519444021868, -0.006181422855966786, -0.007581253585313562]"
0.2,WSVM,15,100,0.1,0.847826087,0.125,0.325543025,0.16,0.661290323,0.222222222,0.486413043,"[[39  7]
 [14  2]]",None,None
0.2,ADA_WSVM,15,100,0.1,0.847826087,0.125,0.325543025,0.16,0.661290323,0.222222222,0.486413043,"[[39  7]
 [14  2]]","[0.2295081967213116, 0.41109422492401193, 0.5000000000000001, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.5, 0.5000000000000001, 0.4999999999999999, 0.5, 0.5000000000000001, 0.4999999999999999, 0.5, 0.5000000000000001, 0.4999999999999999]","[0.6055451360473997, 0.17972187525343317, -2.2204460492503136e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16]"
0.2,ImADA1_SVM,15,100,0.1,0,1,0,0.41025641,0.258064516,0.258064516,0.5,"[[ 0 46]
 [ 0 16]]","[0.9676361966077837, 0.33347657928663466, 0.576786800335001, 0.4292413650894761, 0.5419756129751188, 0.5086669024727708, 0.5000000000000001, 0.5, 0.4999999999999999, 0.5000000000000001, 0.5, 0.4999999999999999, 0.5000000000000001, 0.5, 0.4999999999999999]","[-1.6989077838241868, 0.34625132149666116, -0.15479831560760024, 0.14247351552658777, -0.08414928822033478, -0.017335541301508182, -2.2204460492503136e-16, 0.0, 2.2204460492503126e-16, -2.2204460492503136e-16, 0.0, 2.2204460492503126e-16, -2.2204460492503136e-16, 0.0, 2.2204460492503126e-16]"
0.2,ImADA2_SVM,15,100,0.1,0.826086957,0.125,0.321342293,0.153846154,0.64516129,0.2,0.475543478,"[[38  8]
 [14  2]]","[0.3495028218220909, 0.5569992507972151, 0.48951127410769824, 0.5017777818941336, 0.49969434399338397, 0.5000524235083131, 0.4999910049954871, 0.5000015432825237, 0.4999997352141012, 0.5000000454300639, 0.49999999220543273, 0.5000000013373366, 0.4999999997705493, 0.5000000000393672, 0.49999999999324574]","[0.3106126622455212, -0.11449621680608138, 0.020980529664213442, -0.0035555787715667135, 0.0006113120893816139, -0.0001048470170104505, 1.799000902771794e-05, -3.086565047312641e-06, 5.295717976320784e-07, -9.086012785036678e-08, 1.5589134517830546e-08, -2.6746731567813143e-09, 4.5890136114481114e-10, -7.87343523773561e-11, 1.3508527629641649e-11]"
0.2,ImADA_12_SVM,15,100,0.1,0,1,0,0.41025641,0.258064516,0.258064516,0.5,"[[ 0 46]
 [ 0 16]]","[0.99895258422999, 0.05986870799882749, 0.3980734547576938, 0.4984758273042996, 0.5001720241087733, 0.49998054939419945, 0.5000021988105804, 0.4999997514277861, 0.5000000281006394, 0.4999999968232726, 0.5000000003591234, 0.4999999999594017, 0.5000000000045896, 0.4999999999994813, 0.5000000000000585]","[-3.4301906775997435, 1.376932786628911, 0.20674943602301052, 0.0030483548336113944, -0.0003440482311214198, 3.890121162069453e-05, -4.3976211608191085e-06, 4.971444278297441e-07, -5.62012787363999e-08, 6.353454721931485e-09, -7.182467958884575e-10, 8.119660498857779e-11, -9.179101923080125e-12, 1.03739239420867e-12, -1.1701750679550518e-13]"
0.2,ImADA1_WSVM,15,100,0.1,0,1,0,0.41025641,0.258064516,0.258064516,0.5,"[[ 0 46]
 [ 0 16]]","[0.9676361966077837, 0.499999999999999, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983]","[-1.6989077838241868, 1.998401444325278e-15, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16]"
0.2,ImADA2_WSVM,15,100,0.1,0.826086957,0.125,0.321342293,0.153846154,0.64516129,0.2,0.475543478,"[[38  8]
 [14  2]]","[0.3495028218220909, 0.5569992507972151, 0.4584504132989497, 0.5210537272615152, 0.4790668093511341, 0.5126231815718589, 0.4933014668563067, 0.5034682881196931, 0.4914653547798422, 0.5070471271487196, 0.4943255132545602, 0.5042440764915017, 0.4964474455812311, 0.5026892815917579, 0.49774380797820283]","[0.3106126622455212, -0.11449621680608138, 0.08329124954722114, -0.04213236706607691, 0.04189086810076642, -0.025251729028580742, 0.013397867881715621, -0.0069366874962402385, 0.017070948503516446, -0.014095187673851988, 0.011349460774769999, -0.008488356845395102, 0.007105228402547934, -0.005378615049796631, 0.004512414670436178]"
0.2,ImADA_12_WSVM,15,100,0.1,0,1,0,0.41025641,0.258064516,0.258064516,0.5,"[[ 0 46]
 [ 0 16]]","[0.99895258422999, 0.05986870799882749, 0.39451847577684196, 0.506184643177751, 0.6023479715496426, 0.40942550563007535, 0.5437307903065296, 0.4664132208178051, 0.5175975662826093, 0.48921117436077866, 0.5072758315254887, 0.4940507367829812, 0.5044572591686128, 0.4962721824452784, 0.5028139746949423]","[-3.4301906775997435, 1.376932786628911, 0.21417903834020166, -0.012369917243909316, -0.20762899083062517, 0.183170405551247, -0.08768562307940997, 0.06727486824649882, -0.03520967541448399, 0.021581001030034307, -0.014552690290729257, 0.011899087992760815, -0.008914754490026981, 0.007455773258258447, -0.005628008810555147]"
0.2,WSVM,15,100,0.5,0.847826087,0.125,0.325543025,0.16,0.661290323,0.222222222,0.486413043,"[[39  7]
 [14  2]]",None,None
0.2,ADA_WSVM,15,100,0.5,0.847826087,0.125,0.325543025,0.16,0.661290323,0.222222222,0.486413043,"[[39  7]
 [14  2]]","[0.2295081967213116, 0.41109422492401193, 0.5000000000000001, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.5, 0.5000000000000001, 0.4999999999999999, 0.5, 0.5000000000000001, 0.4999999999999999, 0.5, 0.5000000000000001, 0.4999999999999999]","[0.6055451360473997, 0.17972187525343317, -2.2204460492503136e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16]"
0.2,ImADA1_SVM,15,100,0.5,0.043478261,0.9375,0.201893213,0.4,0.274193548,0.254237288,0.49048913,"[[ 2 44]
 [ 1 15]]","[0.8518425050324505, 0.33347657928663516, 0.5767868003350015, 0.4292413650894761, 0.5419756129751189, 0.5086669024727708, 0.4999999999999998, 0.5000000000000002, 0.49999999999999994, 0.5, 0.49999999999999983, 0.5000000000000002, 0.5, 0.49999999999999983, 0.5000000000000002]","[-0.8745628966775243, 0.34625132149666, -0.15479831560760138, 0.14247351552658777, -0.08414928822033504, -0.017335541301508182, 4.440892098500624e-16, -4.440892098500628e-16, 1.1102230246251564e-16, 0.0, 4.440892098500624e-16, -4.440892098500628e-16, 0.0, 4.440892098500624e-16, -4.440892098500628e-16]"
0.2,ImADA2_SVM,15,100,0.5,0.826086957,0.125,0.321342293,0.153846154,0.64516129,0.2,0.475543478,"[[38  8]
 [14  2]]","[0.3495028218220909, 0.5569992507972151, 0.48951127410769824, 0.5017777818941336, 0.49969434399338397, 0.5000524235083131, 0.4999910049954871, 0.5000015432825237, 0.4999997352141012, 0.5000000454300639, 0.49999999220543273, 0.5000000013373366, 0.4999999997705493, 0.5000000000393672, 0.49999999999324574]","[0.3106126622455212, -0.11449621680608138, 0.020980529664213442, -0.0035555787715667135, 0.0006113120893816139, -0.0001048470170104505, 1.799000902771794e-05, -3.086565047312641e-06, 5.295717976320784e-07, -9.086012785036678e-08, 1.5589134517830546e-08, -2.6746731567813143e-09, 4.5890136114481114e-10, -7.87343523773561e-11, 1.3508527629641649e-11]"
0.2,ImADA_12_SVM,15,100,0.5,0,1,0,0.41025641,0.258064516,0.258064516,0.5,"[[ 0 46]
 [ 0 16]]","[0.9780493566849405, 0.21552005714576639, 0.38360759434416397, 0.5114061206850676, 0.5066738151528254, 0.4992459023503938, 0.5000845309133233, 0.4999905159713173, 0.5000010639629049, 0.49999988063829515, 0.500000013390691, 0.4999999984977541, 0.5000000001685307, 0.4999999999810931, 0.5000000000021211]","[-1.898381844212276, 0.6459835136212654, 0.23713182125794477, -0.022816199757142743, -0.013348423058261328, 0.0015081964427542918, -0.00016906182825726253, 1.896805736767622e-05, -2.1279258097978287e-06, 2.3872340967233054e-07, -2.6781381996559583e-08, 3.0044917574625658e-09, -3.3706148994375874e-10, 3.78137521280931e-11, -4.242162177110719e-12]"
0.2,ImADA1_WSVM,15,100,0.5,0,1,0,0.41025641,0.258064516,0.258064516,0.5,"[[ 0 46]
 [ 0 16]]","[0.8518425050324505, 0.5000000000000001, 0.4999999999999997, 0.5000000000000001, 0.5000000000000001, 0.5, 0.5000000000000001, 0.4999999999999997, 0.5000000000000001, 0.5000000000000001, 0.5, 0.5000000000000001, 0.4999999999999997, 0.5000000000000001, 0.5000000000000001]","[-0.8745628966775243, -2.2204460492503136e-16, 5.55111512312578e-16, -2.2204460492503136e-16, -2.2204460492503136e-16, 0.0, -2.2204460492503136e-16, 5.55111512312578e-16, -2.2204460492503136e-16, -2.2204460492503136e-16, 0.0, -2.2204460492503136e-16, 5.55111512312578e-16, -2.2204460492503136e-16, -2.2204460492503136e-16]"
0.2,ImADA2_WSVM,15,100,0.5,0.826086957,0.125,0.321342293,0.153846154,0.64516129,0.2,0.475543478,"[[38  8]
 [14  2]]","[0.3495028218220909, 0.5569992507972151, 0.4584504132989497, 0.5210537272615152, 0.4790668093511341, 0.5126231815718589, 0.4933014668563067, 0.5034682881196931, 0.4914653547798422, 0.5070471271487196, 0.4943255132545602, 0.5042440764915017, 0.4964474455812311, 0.5026892815917579, 0.49774380797820283]","[0.3106126622455212, -0.11449621680608138, 0.08329124954722114, -0.04213236706607691, 0.04189086810076642, -0.025251729028580742, 0.013397867881715621, -0.0069366874962402385, 0.017070948503516446, -0.014095187673851988, 0.011349460774769999, -0.008488356845395102, 0.007105228402547934, -0.005378615049796631, 0.004512414670436178]"
0.2,ImADA_12_WSVM,15,100,0.5,0,1,0,0.41025641,0.258064516,0.258064516,0.5,"[[ 0 46]
 [ 0 16]]","[0.9780493566849405, 0.21552005714576639, 0.38693959497845715, 0.5074694097217145, 0.591846059958633, 0.41474237452501245, 0.5424050391228689, 0.47046394313219986, 0.5159067732133003, 0.48867342640845113, 0.508095457956372, 0.4932924385197534, 0.5050434434877471, 0.49577797325427764, 0.5031879155283449]","[-1.898381844212276, 0.6459835136212654, 0.23009743778188294, -0.014939930882699988, -0.18580107997491227, 0.17219729626535216, -0.0850142995327751, 0.059140968957505924, -0.031824285797481526, 0.022657023311299075, -0.016192330928623672, 0.013415927800612258, -0.010087229094122841, 0.008444254192775872, -0.006375917453904191]"
0.2,WSVM,15,100,0.8,0.847826087,0.125,0.325543025,0.16,0.661290323,0.222222222,0.486413043,"[[39  7]
 [14  2]]",None,None
0.2,ADA_WSVM,15,100,0.8,0.847826087,0.125,0.325543025,0.16,0.661290323,0.222222222,0.486413043,"[[39  7]
 [14  2]]","[0.2295081967213116, 0.41109422492401193, 0.5000000000000001, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.5, 0.5000000000000001, 0.4999999999999999, 0.5, 0.5000000000000001, 0.4999999999999999, 0.5, 0.5000000000000001, 0.4999999999999999]","[0.6055451360473997, 0.17972187525343317, -2.2204460492503136e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16]"
